score,review,date,rating,created_at,cleaned_review,review_len,word_count,datetime,year_month,year,month,day,weekday,is_weekend,sentiment,tfidf_svd_0,tfidf_svd_1,tfidf_svd_2,tfidf_svd_3,tfidf_svd_4,tfidf_svd_5,tfidf_svd_6,tfidf_svd_7,tfidf_svd_8,tfidf_svd_9
10,스토리가 너무 좋아서 과몰입,2026.07.17,10,2026-07-17,스토리가 너무 좋아서 과몰입,15,4,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.3735276712783498,-0.16789404840337513,-0.1211218952040537,-0.07925933235270737,0.018218553228622585,0.0072908911962116215,0.09160486877863826,0.2888195598964899,0.43148658583286065,0.04788184055528739
8,토이스토리는 어전히 3이 띵작,2026.07.17,8,2026-07-17,토이스토리는 어전히 3이 띵작,16,4,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.07416061263100619,0.02192888446850502,0.06505547851670672,0.05915782501649798,0.10749966003747466,0.8892586438983948,0.0001755972545816242,-0.006758584616214709,-0.003123934076381174,-0.21629162204852964
10,아이들이 진정으로 누려야 할 세상을 생각해 보게 하는 영화입니다. 스마트 기기에 빼앗긴 시선을 돌이킬 수 있는 가정이 더 많아지길 소망하며...,2026.07.17,10,2026-07-17,아이들이 진정으로 누려야 할 세상을 생각해 보게 하는 영화입니다 스마트 기기에 빼앗긴 시선을 돌이킬 수 있는 가정이 더 많아지길 소망하며,76,20,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.04065323146955107,-0.007599971570450545,0.08997019860554606,0.0015161876208948759,0.032332692288449774,-0.02295007595394688,0.20778908349019531,0.024176995392060918,-0.004872512895577903,-0.19418955183914438
10,5학년 친구들이랑 진짜 진짜재미있게 봤데용,2026.07.17,10,2026-07-17,5학년 친구들이랑 진짜 진짜재미있게 봤데용,23,5,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.022512985816658608,-0.008387694820769453,0.00024179536139170508,-0.003370406518496568,0.014061898769001501,0.032305855069908976,0.017146665107846144,0.012319573819432179,-0.012934086691063919,-0.017687985581270126
10,버즈가 날아 오를 때 내 눈에 눈물이ㅠㅠ,2026.07.17,10,2026-07-17,버즈가 날아 오를 때 내 눈에 눈물이ㅠㅠ,22,7,2026-07-17,2026-07,2026,7,17,Friday,False,positive,2.5218067803947624e-19,5.131231651051424e-19,-2.5830567331005884e-19,1.6801170265092732e-19,-1.8131002519858537e-19,7.017741323773639e-19,5.019049510967299e-19,-5.995921834650563e-19,4.996076561495756e-19,1.1738930760394422e-19
10,"어렸을때 장난감을 가지고 놀았던 시절을 떠올리면서 이번 스토리에는 엄청난 공감력이 감해져서, 아날로그와 디지털의 공존에 대한 주제를 떠올리게 하면서 감명깊게 느낀 영화였습니다.",2026.07.17,10,2026-07-17,어렸을때 장난감을 가지고 놀았던 시절을 떠올리면서 이번 스토리에는 엄청난 공감력이 감해져서 아날로그와 디지털의 공존에 대한 주제를 떠올리게 하면서 감명깊게 느낀 영화였습니다,96,21,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.006514240938330747,0.008037575708820853,0.008157045609395357,0.00022389898109325627,0.005742850508004385,-0.0030284387579502976,0.018975971638681692,0.007378462942379311,-0.006681576533285103,-0.02396223989564428
10,내가 나이를 먹었다는걸 느끼네요...ㅠㅠ,2026.07.17,10,2026-07-17,내가 나이를 먹었다는걸 느끼네요ㅠㅠ,19,4,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.0016782415550407241,-0.0004746076037973303,0.004171930510007255,-2.3977154609876528e-05,0.003108088453658161,0.0013982276741696601,-0.01218478336320708,0.012772308004753517,-0.004591525792836335,0.0009046539832707881
8,아이랑 봤는데 저는 졸렸어요 아이들은 잼닜대요 ㅎㅎ,2026.07.17,8,2026-07-17,아이랑 봤는데 저는 졸렸어요 아이들은 잼닜대요 ㅎㅎ,28,7,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.05552931469512336,-0.007036905544086617,0.0942208990537175,0.02814314764349099,-0.02617229063134799,0.021930614425226785,-0.15925344024791518,0.2322836473416245,-0.1466676600885431,0.0009808190309869224
10,추억팔이로 생각하고 보러가도 평타치는데 이번 시즌5는 스토리도 괜찮고 장난감 돼지 말 그리고 장난감을 좋아하는 대상인 아기까지 다 귀여웠음! 추천!!!,2026.07.17,10,2026-07-17,추억팔이로 생각하고 보러가도 평타치는데 이번 시즌5는 스토리도 괜찮고 장난감 돼지 말 그리고 장난감을 좋아하는 대상인 아기까지 다 귀여웠음 추천,80,19,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.01978000501159333,0.015022902928798407,0.010254196323204045,0.03150600686877619,0.004076719223078391,0.0006482405078291068,-0.0061955159602474896,0.03765022811294089,-0.020327199863760876,-0.007452553555375234
10,아이들이랑 보는게재밋습니다,2026.07.17,10,2026-07-17,아이들이랑 보는게재밋습니다,14,2,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.023890705625253677,-0.010011953602905885,0.033251335609235266,-0.006350194330483284,-0.016110641051742414,0.0023018218561889356,0.007052422059461688,-0.008618242767028467,-0.007496187803351112,0.018237183926469256
10,AI시대에도 아날로그가 여전히 살아남는 이유,2026.07.17,10,2026-07-17,AI시대에도 아날로그가 여전히 살아남는 이유,24,5,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.062384853263875654,-0.019413251768843693,-0.022490838504310422,0.08583755256786385,0.009159061044820192,0.05529235478789821,0.031655828512055804,0.019370888844120474,-0.14509101453938048,-0.2337335901159643
10,"빠른전개
지루할틈이없네요 ㅎㅎ",2026.07.17,10,2026-07-17,빠른전개 지루할틈이없네요 ㅎㅎ,16,3,2026-07-17,2026-07,2026,7,17,Friday,False,positive,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
10,최고에요 최고에요 최고에요 최고에요,2026.07.17,10,2026-07-17,최고에요 최고에요 최고에요 최고에요,19,4,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.00021842784722730853,0.0001435939573791851,7.716326689101769e-05,0.0001604064640088372,8.183070509296352e-05,0.000698640856589598,0.001565183311146619,4.1259187289381885e-05,-0.0003487060969556604,0.0030381187824915124
10,아이들과 재미있게 봤네요. 어릴때 토이스토리1본 기억에 추억보정!,2026.07.17,10,2026-07-17,아이들과 재미있게 봤네요 어릴때 토이스토리1본 기억에 추억보정,34,7,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.06324700670063374,-0.021203300589654247,0.27938982476880014,-0.013181528146004136,-0.14555277259064298,-0.023481991505788297,0.17176227029417393,0.18085241504891597,-0.20343876716430895,0.14953496616210216
10,너무좋다이굳굳굳굳베리,2026.07.17,10,2026-07-17,너무좋다이굳굳굳굳베리,11,1,2026-07-17,2026-07,2026,7,17,Friday,False,positive,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
4,이제는 그만해야될 프랜차이즈,2026.07.17,4,2026-07-17,이제는 그만해야될 프랜차이즈,15,3,2026-07-17,2026-07,2026,7,17,Friday,False,negative,0.0087590579777114,-0.0038269653774794603,0.005713420859080333,-0.0009789512387341141,-0.0010625692810987501,-0.002235410278519008,0.01262622035329954,-0.0029520320971945734,-0.007656188108846117,0.015123276835045192
10,"토이스토리 넘넘 웃기고 재미있었어요  스토리도 탄탄하고
친구와의 관계가 얼마나 중요한지도 알게되었구요  소중한 장난감도 버리지말고 추억으로 함께하는 그런 생각도 하게되었습니다",2026.07.17,10,2026-07-17,토이스토리 넘넘 웃기고 재미있었어요 스토리도 탄탄하고 친구와의 관계가 얼마나 중요한지도 알게되었구요 소중한 장난감도 버리지말고 추억으로 함께하는 그런 생각도 하게되었습니다,95,19,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.08995415365466905,0.22118205235766172,-0.0066181328269401575,-0.01675268457140641,-0.019715981818985227,-0.0292398675484197,-0.025789978490328217,0.06887359370089989,0.00426490332598704,-0.051063958560945255
6,익숙한 주인공..  스토리 역시 요즘 세대에 맞는 스토리.아이들과 가볍게 보기 좋았어요.,2026.07.17,6,2026-07-17,익숙한 주인공 스토리 역시 요즘 세대에 맞는 스토리아이들과 가볍게 보기 좋았어요,44,11,2026-07-17,2026-07,2026,7,17,Friday,False,neutral,0.07934888034067264,0.05769624628463104,0.04457538777071519,0.057218758048772134,0.03536589772943368,0.09216553965484682,0.132229599187473,0.04664012825322354,0.03245493877791089,0.22228382683112113
7,옛날 기억은 좋았는데 좀 지겨웠음 애들용,2026.07.17,7,2026-07-17,옛날 기억은 좋았는데 좀 지겨웠음 애들용,22,6,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.0003600374551030593,-2.4198743312238493e-05,0.0007894197292059775,0.0006773858503300722,0.0010274789796525141,0.003153621439052613,-0.0030242221247091315,0.004462399439532677,-0.0025955569884212122,-0.0023318494503663575
10,"내용도 의미있고 가족들과 함께 보면 좋을 영화네요.
물론 재미도 있어요.",2026.07.17,10,2026-07-17,내용도 의미있고 가족들과 함께 보면 좋을 영화네요 물론 재미도 있어요,38,10,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.01942158623400292,-0.00047735245689859785,0.0168605144626005,-0.0010317279166838652,0.018857602623042948,-0.005690265652447795,0.0064169389334625395,0.0560193299367859,-0.005725983040210016,-0.02054365193986533
8,감동적입니다ㅠㅜㅠㅜ,2026.07.17,8,2026-07-17,감동적입니다ㅠㅜㅠㅜ,10,1,2026-07-17,2026-07,2026,7,17,Friday,False,positive,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
10,아이들이 재미있게 봤다고 하네요,2026.07.17,10,2026-07-17,아이들이 재미있게 봤다고 하네요,17,4,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.09079510556787838,-0.033698751073111766,0.31821979468546174,-0.02391644316731813,-0.10856166740668793,-0.04535174443328525,0.4219280535953892,-0.03538831277394576,-0.06051568735670702,-0.18926200524281633
10,기대없이 봐서 그런지 넘 잼난다요 스토리 잼나요,2026.07.17,10,2026-07-17,기대없이 봐서 그런지 넘 잼난다요 스토리 잼나요,26,7,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.02163798542404549,0.008191535902663985,0.051856348542067464,-0.00010940894957037801,0.020583835762638347,0.007664510141638682,0.050946963201166234,0.05068222488187324,-0.03838610091896926,0.03163485202709837
10,"정말 재미있게 딸아랑
봤습니다 짱이에요!!",2026.07.17,10,2026-07-17,정말 재미있게 딸아랑 봤습니다 짱이에요,21,5,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.09866310071237791,-0.02010839831031748,0.422032099744102,-0.016213892108950897,-0.17038680431154518,-0.019729606017257664,0.25749684964465275,0.1757676713972818,-0.18430740590811,0.13790337212609427
10,아이들 여름방학에 보기 좋은 스토리네요,2026.07.17,10,2026-07-17,아이들 여름방학에 보기 좋은 스토리네요,21,5,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.02490587238770561,-0.00531344392086202,0.02122491817990791,0.02003226490881294,0.05336529188347548,-0.011891672945605135,0.01781597588418101,0.08989920021539448,0.049864033434031584,0.01846879717173331
10,재미있게 잘 보았습니다.,2026.07.17,10,2026-07-17,재미있게 잘 보았습니다,12,3,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.0696850821149211,-0.02511790263337204,0.34631400192225364,-0.0160586438621864,-0.1854922802587485,-0.026112114938571813,0.1792632072032049,0.011319778503564297,-0.0944629826086221,0.13315440273594728
10,토이스토리는 영원하라,2026.07.17,10,2026-07-17,토이스토리는 영원하라,11,2,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.07416061263100619,0.02192888446850502,0.06505547851670672,0.05915782501649798,0.10749966003747466,0.8892586438983948,0.0001755972545816242,-0.006758584616214709,-0.003123934076381174,-0.21629162204852964
6,토이스토리 광팬이라면 좋아하겠지만 그냥 팬이거나 추억보정으로 보는거라면 큰 감흥은 없다. 전자기기 중독? 이라는 나름 참신한? 주제를 냐세웠지만 그냥 그것뿐인 비슷한 스토리,2026.07.17,6,2026-07-17,토이스토리 광팬이라면 좋아하겠지만 그냥 팬이거나 추억보정으로 보는거라면 큰 감흥은 없다 전자기기 중독 이라는 나름 참신한 주제를 냐세웠지만 그냥 그것뿐인 비슷한 스토리,93,21,2026-07-17,2026-07,2026,7,17,Friday,False,neutral,0.10770475556218732,0.20784815661177908,0.01150694919886652,-0.03829820618228011,0.004172832171540921,-0.028528530059048048,0.03721607520774026,0.006633951468039837,-0.01573293265724615,-0.024973906116527424
10,교훈적이어서 참좋았어요~^^,2026.07.17,10,2026-07-17,교훈적이어서 참좋았어요,12,2,2026-07-17,2026-07,2026,7,17,Friday,False,positive,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
8,중간중간에 답답하긴했지만 넘 감동,2026.07.17,8,2026-07-17,중간중간에 답답하긴했지만 넘 감동,18,4,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.016869726954414414,0.00032676771581509665,0.03988379436896109,0.0057528973059355094,0.09303155392703119,0.019373846224251205,0.022535646471622282,0.009711780941644503,0.009918424908708166,0.026051372062310778
10,늦은 시간 영화보러 처음 갔는데 사람도 많고 토이스토리도 처음이었는데 앞에 몰라도 재밌었어요~,2026.07.17,10,2026-07-17,늦은 시간 영화보러 처음 갔는데 사람도 많고 토이스토리도 처음이었는데 앞에 몰라도 재밌었어요,51,12,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.051864665580535034,0.001916532073440856,0.0014303895517530814,-0.004890058576621749,0.03917262929397269,0.0023892227777528785,-0.036554685971861484,0.040315754957565376,-0.045714327961223385,-0.028292614038705196
10,너무 재미 있어요!!  추억이 새록새록 하네요,2026.07.17,10,2026-07-17,너무 재미 있어요 추억이 새록새록 하네요,22,6,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.26341737185439285,-0.0967588832070969,-0.04259341424050046,-0.057073607166205895,0.012833775496430102,-0.021648765391644644,0.044563611084989005,-0.0030618339852356,-0.053665919821374315,-0.010974973439191881
10,스토리도 좋고 재미도 있어요,2026.07.17,10,2026-07-17,스토리도 좋고 재미도 있어요,15,4,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.019061664080036764,0.006938534305098761,0.010121556340389169,0.04035122376077948,-0.00482463341464101,-0.00577977975947209,-0.027625618184649127,0.07860995912602697,-0.04042670059508042,-0.020506021715791502
10,태블릿에 빠져있는 아이들에게 의미있는 장난감 얘기예요,2026.07.17,10,2026-07-17,태블릿에 빠져있는 아이들에게 의미있는 장난감 얘기예요,29,6,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.0004511672344315702,0.00039475102444728723,0.000556870836571616,0.0008817636103727146,0.0006103013307630642,0.00028595605239550566,-3.134258363722083e-05,0.0022893039214625377,-0.0015477198078612366,6.0523394878762084e-05
10,언제나 잔잔한 감동이 있는 동심자극 토이스토리,2026.07.17,10,2026-07-17,언제나 잔잔한 감동이 있는 동심자극 토이스토리,25,6,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.1361944086006717,0.30235443424306546,0.028944207395584242,-0.04249908412981215,0.021910727628496572,0.00788159070306784,-0.006760020875179657,0.09496451311045155,-0.09865818148412764,-0.09514586157182021
10,존잼 힐링돼요 또 볼래요,2026.07.17,10,2026-07-17,존잼 힐링돼요 또 볼래요,13,4,2026-07-17,2026-07,2026,7,17,Friday,False,positive,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
10,아이들이 너무좋아합니다~,2026.07.17,10,2026-07-17,아이들이 너무좋아합니다,12,2,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.07397529334333555,-0.026342560595412276,0.19456664651076286,-0.02010579621756837,0.031360866414339,-0.047082597683947125,0.5319950672543321,-0.07596515014258867,0.019630356763332017,-0.5255254736830725
10,아이들과 같이 보기좋은 가족영화에요 잔잔한 스토리도 있고요,2026.07.17,10,2026-07-17,아이들과 같이 보기좋은 가족영화에요 잔잔한 스토리도 있고요,32,7,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.03628084347718726,0.0037609557724352202,0.035324750244478675,0.012653981589099396,-0.00866557450525677,0.01481484444791775,-0.007662702133663575,0.18635612440956198,-0.1363550920761719,0.02365031640686022
10,재밋다 재밋다 ㅜㅠㅠㅜㅠㅜ,2026.07.17,10,2026-07-17,재밋다 재밋다 ㅜㅠㅠㅜㅠㅜ,14,3,2026-07-17,2026-07,2026,7,17,Friday,False,positive,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
10,현대사회의 문제를 잘관통한 영화라고생각합니다,2026.07.17,10,2026-07-17,현대사회의 문제를 잘관통한 영화라고생각합니다,24,4,2026-07-17,2026-07,2026,7,17,Friday,False,positive,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
7,어린이도 감동했습니다,2026.07.17,7,2026-07-17,어린이도 감동했습니다,11,2,2026-07-17,2026-07,2026,7,17,Friday,False,positive,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
10,진짜 토이스토리는 매번 최고입니다,2026.07.17,10,2026-07-17,진짜 토이스토리는 매번 최고입니다,18,4,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.04142430980236299,0.004825845289449371,0.02729203163348393,0.023068939974177947,0.052500954739836216,0.3963965774918124,0.009275702860051142,0.003641689983628974,-0.008404826683335536,-0.10677726731869389
10,토이스토리4보다  재밌음..  토이스토리5는 약간 친구 관계와 태블릿의 무서움(?)을 알려주는 영화,2026.07.17,10,2026-07-17,토이스토리4보다 재밌음 토이스토리5는 약간 친구 관계와 태블릿의 무서움을 알려주는 영화,48,10,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.040898603546634486,0.024872585855808708,0.11843775128622094,0.01397459944566837,0.2829495445301591,-0.03695659722187955,0.009524391335588547,0.0009043166030548509,-0.026975373563665708,-0.02261605752651382
10,우디 정수리 탈모가 너무 슬프네요,2026.07.17,10,2026-07-17,우디 정수리 탈모가 너무 슬프네요,18,5,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.3301029149029911,-0.14770145299863394,-0.11189162649634606,-0.04660140178153328,0.004500334602823519,-0.02375092553538433,0.0020136120973120435,-0.03803437813596564,-0.01903619592784617,0.018505649398347916
10,성인인데두 너무 조아써여,2026.07.17,10,2026-07-17,성인인데두 너무 조아써여,13,3,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.8228994113544211,-0.36836227561536805,-0.2718441754530265,-0.16438848085317276,0.013819668729951207,-0.04600207439063286,0.019122296643822687,-0.08058821161971663,-0.04693059408501719,0.054667790957708996
10,그냥 사랑해 인형들아,2026.07.17,10,2026-07-17,그냥 사랑해 인형들아,11,3,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.020618172227783386,0.002157454640223664,-0.0053971559861433855,-0.008200010022435441,0.0033792939021105584,-0.005803381931776899,0.009699461765280575,-0.002957005140516936,-0.010034773477349358,-0.006233870466715032
10,재밌었구 토이스토리 오랜만,2026.07.17,10,2026-07-17,재밌었구 토이스토리 오랜만,14,3,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.33732577713492595,0.8795280742185421,-0.0515978917349914,-0.13070035899103485,-0.06759094952929748,-0.11271092887562847,-0.04919324480405508,0.009415967709717499,0.013155141411711034,-0.14218149795005247
10,"너무 재밌게 봤고, 시즌6이 기대되네요ㅎㅎ",2026.07.17,10,2026-07-17,너무 재밌게 봤고 시즌6이 기대되네요ㅎㅎ,22,5,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.6268045333751989,-0.27566931362375524,0.03238135743044355,-0.1122413552063311,-0.061720615969313435,0.02417915075295384,-0.39666621974019084,-0.0769798552366486,0.07854874473490793,-0.05779380734689465
8,낡은 우디 맘아프네..,2026.07.17,8,2026-07-17,낡은 우디 맘아프네,10,3,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.019059325401152932,-0.009639225919099348,-0.010110213725808816,-0.004826236829569924,0.000564328340456068,-0.002781770752759276,0.0012567296998018769,-0.007798972994916787,-0.004846176264330909,0.0042537399158115155
10,토이스토리는 언제나 옳다,2026.07.17,10,2026-07-17,토이스토리는 언제나 옳다,13,3,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.05156664309884989,0.024927648682922694,0.04412591196435532,0.03702538522728274,0.07277439755768078,0.6038272570548562,-0.000299024938210608,0.0031787852546327597,-0.010898359304734406,-0.16503998189409058
10,약간 아쉬운 연출이 있었긴 하지만 그래도 재미있었어요,2026.07.17,10,2026-07-17,약간 아쉬운 연출이 있었긴 하지만 그래도 재미있었어요,29,7,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.019198082164484674,0.01610689049851275,0.008949161566287587,-0.005581796948319788,0.006979928002545794,-0.004906778032979569,0.0017610084597168656,0.054417550242311964,-0.027574057811365026,-0.008333543779594867
8,인형에서 장난감의 유익을 찾다 신식구식 상관없이 사람을 위로하고 그들의 행복에서 자신의 삶의 보람을 찾는 인형들의 이야기? 토이스토리!,2026.07.17,8,2026-07-17,인형에서 장난감의 유익을 찾다 신식구식 상관없이 사람을 위로하고 그들의 행복에서 자신의 삶의 보람을 찾는 인형들의 이야기 토이스토리,73,17,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.11677840434959678,0.280944359100442,-0.006541790714566688,-0.04028292651374956,-0.008538980431002693,-0.016834605401677635,-0.021802801251517526,0.026435316593329414,-0.020116532123145542,-0.06660830380043936
8,1편부터 몰아보기 다시 해야지,2026.07.17,8,2026-07-17,1편부터 몰아보기 다시 해야지,16,4,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.015472285183550899,0.030771779000283224,0.008493664902184485,0.0022644006869639204,0.010808056567411807,0.0008000523847532103,0.005976091265317487,0.0323288700041635,-0.03632576566960576,0.044371096575608476
10,재미와 감동 가족모두의 영화!!!,2026.07.17,10,2026-07-17,재미와 감동 가족모두의 영화,15,4,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.059942675168434274,0.017421326218000025,0.2245901008550999,0.028976891649669895,0.5527908222208151,-0.06990509133182718,-0.011544235200702939,-0.03985082415382238,0.0116064834751206,0.0626694756857069
9,오랜만에 보니 재밌었네요 여자친구랑보니 좋아합니다,2026.07.17,9,2026-07-17,오랜만에 보니 재밌었네요 여자친구랑보니 좋아합니다,27,5,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.013127315757860776,0.01612932503306406,0.006830621851933931,0.010487097256993717,0.0015203481187697234,-0.005836331476559386,0.02482353122301869,0.01896584152083695,-0.00907719678791102,-0.05224971339160248
10,재미있어요 재미있어요,2026.07.17,10,2026-07-17,재미있어요 재미있어요,11,2,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.008599462655271365,0.01052664009747946,0.009560855859971322,-0.0034467654917884004,-0.000561319709576328,0.0006763224964475695,0.01582105250483337,0.04192257600165908,-0.013092864916735135,-0.019126583970835418
10,아이랑 재밌게 봤어요. 앞전 스토리몰라도 볼만해요,2026.07.17,10,2026-07-17,아이랑 재밌게 봤어요 앞전 스토리몰라도 볼만해요,26,6,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.1778012581837879,-0.06155847436413605,0.5252085727451147,0.03064232592255018,-0.2417488826059341,0.03446502324050528,-0.5010160096259012,-0.14246447625104697,0.2104214622090234,-0.07262214940765142
10,아들이랑 즐겁고 재미있게 관람 했어요,2026.07.17,10,2026-07-17,아들이랑 즐겁고 재미있게 관람 했어요,20,5,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.05311827531091406,-0.008702853537985823,0.18733722015845206,-0.012922982060975193,-0.09655520503558142,-0.020931555486722028,0.144631404866087,0.004506176028052307,-0.060648740731453654,0.06431523117751729
8,아이가 넘 좋아해요,2026.07.17,8,2026-07-17,아이가 넘 좋아해요,10,3,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.08690056574254008,-0.0016806070307159198,-0.02895362486485561,-0.03096619646103776,-0.006363248380222301,-0.018768069183332244,-0.008910165280521316,-0.03187740717855948,-0.009579612121358211,-0.0036673761187663704
10,아이들이 재미있다고합니다,2026.07.17,10,2026-07-17,아이들이 재미있다고합니다,13,2,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.07397529334333555,-0.026342560595412276,0.19456664651076286,-0.02010579621756837,0.031360866414339,-0.047082597683947125,0.5319950672543321,-0.07596515014258867,0.019630356763332017,-0.5255254736830725
10,무겁지않게 풀어낸 문제,2026.07.17,10,2026-07-17,무겁지않게 풀어낸 문제,12,3,2026-07-17,2026-07,2026,7,17,Friday,False,positive,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
10,가볍게 보기 좋은 영화입니다. 재밌어요,2026.07.17,10,2026-07-17,가볍게 보기 좋은 영화입니다 재밌어요,20,5,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.08536153638713938,0.0024647966428607802,-0.0027058032369562486,0.38222291730739566,0.009677392861823415,-0.0549913485499182,0.04663654938388738,0.11727962561413212,0.07662648740652818,-0.004606948478786624
10,감동적인  영화 였어요,2026.07.17,10,2026-07-17,감동적인 영화 였어요,11,3,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.057391725875117705,0.011846630380200809,0.21569052470129488,0.0241793135122659,0.46795034361871707,-0.08638537165474103,-0.07034583579476927,-0.058064325421485916,0.025338697263968337,0.03533097677018068
10,요즘 세상에 주는 메세지가 있네요. 잔잔하지만 잘 봤어요,2026.07.17,10,2026-07-17,요즘 세상에 주는 메세지가 있네요 잔잔하지만 잘 봤어요,30,8,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.0767767010291295,-0.013875102843084894,0.2678921641645259,-0.008577982390547235,-0.0786002906628916,-0.02373783450740059,-0.04647746720329028,-0.08561298759735735,0.12165670402913839,-0.002205657779085856
10,"재밌어요,지금시대에 꼭필요한영화입니다.",2026.07.17,10,2026-07-17,재밌어요지금시대에 꼭필요한영화입니다,19,2,2026-07-17,2026-07,2026,7,17,Friday,False,positive,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
10,요즘 아이들의 일상을 이야기 보여주면서 어떻게 알려줘야되는지 영화를 보고 많은 생각을 하게 되었다,2026.07.17,10,2026-07-17,요즘 아이들의 일상을 이야기 보여주면서 어떻게 알려줘야되는지 영화를 보고 많은 생각을 하게 되었다,54,13,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.04110989020617619,0.00268835550019135,0.04184548329708923,0.001954748615644053,0.00564420773009134,-0.014823287617929382,0.022105030934110915,0.016179147910642996,0.011563429060416967,-0.008029798267034417
10,토이스토리 사랑해ㅐㅐ,2026.07.17,10,2026-07-17,토이스토리 사랑해ㅐㅐ,11,2,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.33732577713492595,0.8795280742185421,-0.0515978917349914,-0.13070035899103485,-0.06759094952929748,-0.11271092887562847,-0.04919324480405508,0.009415967709717499,0.013155141411711034,-0.14218149795005247
10,님자친구랑 봤는데 재밌으면서 약간 로맨스라서 좋았어여,2026.07.17,10,2026-07-17,님자친구랑 봤는데 재밌으면서 약간 로맨스라서 좋았어여,29,6,2026-07-17,2026-07,2026,7,17,Friday,False,positive,0.029847666866899023,-0.007379262604852059,0.055750601191781705,-0.003936647344781452,0.013842419679066801,0.010129053263645046,-0.1205297622138987,0.41217937308016867,-0.2762835514068653,-0.004992927453867287
